ttrip_id,oeast,onrth,deast,denrth,expan_fac,expan_fac/10,choice,av1,autodis,autotime,num_cars,parking_fare,congcharg,av2,av3,walktime,walkdis,av4,biketime,bikedis,av5,bus_transittime,bus_transitwalktime,bus_transitinvehtime,bus_transitnumtransfers,bus_fare,av6,rail_transittime,rail_transitwalktime,rail_transitinvehtime,rail_transitnumtransfers,rail_fare,av8,pnk_transittime,pnk_fare,pnk_transitnumtransfers,pnk_transitwalktime
110681710401.00,545972,163298,546290,168186,483.88,48.388,1,1,6727,835,3,0.47,0,1,1,4633,6379,1,1282,6378,1,2173,910,1260,0,1.3,0,0,0,0,0,0,1,2173,1.3,0,910
100691110201.00,545148,168059,544622,167608,493.36,49.336,1,1,884,142,1,0.47,0,1,1,643,884,1,146,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100811810301.00,546942,169541,546743,166949,276.21,27.621,1,1,3039,465,2,0.47,0,1,1,2130,2820,1,720,2819,1,828,284,544,0,1.3,0,0,0,0,0,0,1,828,1.3,0,284
120670310102.00,542112,168623,544155,171637,283.93,28.393,1,1,5023,556,1,0.47,0,1,1,3420,4507,1,1076,4638,1,1527,712,840,0,1.3,0,0,0,0,0,0,1,1527,1.3,0,712
100661510201.00,542678,165124,543168,165005,168.98,16.898,1,1,806,230,3,0.47,0,1,1,571,720,1,240,806,1,389,328,60,0,1.3,0,0,0,0,0,0,1,389,1.3,0,328
110681710101.00,545972,163298,547496,166490,414.27,41.427,1,1,4893,617,3,0.47,0,1,1,3224,4454,1,993,4454,1,2156,1252,900,0,1.3,0,0,0,0,0,0,1,2156,1.3,0,1252
100660510201.00,541505,158959,542587,159426,513.51,51.351,1,1,2216,281,2,0.47,0,1,1,1423,1748,1,610,1970,1,876,701,180,0,1.3,0,0,0,0,0,0,1,876,1.3,0,701
100800710201.00,547582,166924,547446,166017,284.12,28.412,1,1,1324,233,1,0.47,0,1,1,995,1290,1,329,1277,1,838,553,290,0,1.3,0,0,0,0,0,0,1,838,1.3,0,553
120811710201.00,547355,169042,542463,164737,412.48,41.248,1,1,8408,1082,1,0.47,0,1,1,6163,7977,1,2027,9063,1,3165,781,2378,0,1.3,0,0,0,0,0,0,1,3165,1.3,0,781
100660510102.00,542587,159426,541191,159741,531.35,53.135,1,1,3046,408,2,0.47,0,1,1,1778,2406,1,584,2584,1,1364,1219,156,0,1.3,0,0,0,0,0,0,1,1364,1.3,0,1219
110691310202.00,545389,169145,544435,167929,258.95,25.895,1,1,2127,220,2,0.47,0,1,1,1501,2103,1,429,2103,1,1194,1078,115,0,1.3,0,0,0,0,0,0,1,1194,1.3,0,1078
100691610301.00,545392,169553,545367,170914,567.57,56.757,1,1,3850,486,2,0.47,0,1,1,2674,3649,1,807,3932,1,2083,1198,878,0,1.3,0,0,0,0,0,0,1,2083,1.3,0,1198
120800610101.00,547594,166883,543070,162012,277.12,27.712,1,1,9867,949,1,0.47,0,1,1,6147,7898,1,2237,9097,1,3180,795,2108,1,1.3,0,0,0,0,0,0,1,3180,1.3,1,795
100811810101.00,546942,169541,543244,165161,226.61,22.661,1,1,8274,929,2,0.47,0,1,1,5631,7316,1,1880,8120,1,2245,276,1334,1,1.3,0,0,0,0,0,0,1,2245,1.3,1,276
100690210101.00,543719,169463,542371,168768,763.02,76.302,1,1,2214,297,2,0.47,0,1,1,1639,2201,1,513,2588,1,658,450,206,0,1.3,0,0,0,0,0,0,1,658,1.3,0,450
120662610102.00,541216,159336,542151,158636,252.78,25.278,1,1,1239,167,1,0.47,0,1,1,1110,1239,1,626,1239,1,522,397,125,0,1.3,0,0,0,0,0,0,1,522,1.3,0,397
110712210101.00,546011,165241,544915,165086,326.32,32.632,1,1,1714,241,1,0.47,0,1,1,1332,1714,1,500,1714,1,912,675,258,0,1.3,0,0,0,0,0,0,1,912,1.3,0,675
110810610102.00,546008,168209,547193,167641,539.89,53.989,1,1,2471,358,1,0.47,0,1,1,1341,1848,1,418,1862,1,783,481,304,0,1.3,0,0,0,0,0,0,1,783,1.3,0,481
110710310201.00,544965,165462,545712,164469,326.32,32.632,1,1,2044,311,1,0.47,0,1,1,1324,1790,1,444,1790,1,1009,715,294,0,1.3,0,0,0,0,0,0,1,1009,1.3,0,715
110710910202.00,546442,166282,546032,165956,351.94,35.194,1,1,939,244,2,0.47,0,1,1,666,891,1,245,939,1,649,566,100,0,1.3,0,0,0,0,0,0,1,649,1.3,0,566
120671410101.00,542774,166098,544876,165005,312.16,31.216,1,1,4930,635,2,0.47,0,1,1,3506,4614,1,1089,4930,1,1822,1384,438,0,1.3,0,0,0,0,0,0,1,1822,1.3,0,1384
120672910102.00,544497,164204,543689,165593,312.16,31.216,1,1,2302,372,2,0.47,0,1,1,1691,2302,1,554,2302,1,1007,778,228,0,1.3,0,0,0,0,0,0,1,1007,1.3,0,778
100441810101.00,548163,170979,541684,167255,281.26,28.126,1,1,9693,1070,1,0.47,0,1,1,7153,9447,1,2429,11143,1,3787,1140,2236,1,1.3,0,0,0,0,0,0,1,3787,1.3,1,1140
120801710101.00,546747,166186,545484,165034,311.72,31.172,1,1,3423,465,1,0.47,0,1,1,1934,2516,1,647,2683,1,1422,995,425,0,1.3,0,0,0,0,0,0,1,1422,1.3,0,995
100660510401.00,541505,158959,542587,159426,490.71,49.071,1,1,2216,281,2,0.47,0,1,1,1423,1748,1,610,1970,1,876,701,180,0,1.3,0,0,0,0,0,0,1,876,1.3,0,701
110691510101.00,546172,168904,547305,166927,361.22,36.122,1,1,3348,494,2,0.47,0,1,1,2425,3255,1,733,3455,1,1368,888,480,0,1.3,0,0,0,0,0,0,1,1368,1.3,0,888
110690510101.00,544439,171859,545352,170963,343.65,34.365,1,1,3256,421,1,0.47,0,1,1,2430,3255,1,659,3255,1,1066,649,438,0,1.3,0,0,0,0,0,0,1,1066,1.3,0,649
120710910101.00,546294,166417,545373,166012,344.4,34.44,1,1,1534,342,1,0.47,0,1,1,1218,1503,1,448,1534,1,599,291,306,0,1.3,0,0,0,0,0,0,1,599,1.3,0,291
110802110102.00,546098,165698,546744,166065,242.89,24.289,1,1,1539,203,2,0.47,0,1,1,802,1047,1,316,1082,1,728,581,150,0,1.3,0,0,0,0,0,0,1,728,1.3,0,581
110662410101.00,542087,158536,544439,167585,408.94,40.894,1,1,12727,1392,4,0.47,0,1,1,8582,11928,1,2336,11981,1,2367,557,1567,1,1.3,1,2565,467,1560,1,1.65,1,2466,1.475,1,512
110712210102.00,544915,165086,547014,168045,326.32,32.632,1,1,5143,764,1,0.47,0,1,1,3101,4278,1,1025,5143,1,1683,1041,640,0,1.3,0,0,0,0,0,0,1,1683,1.3,0,1041
100680410301.00,547197,162093,543210,168258,479.36,47.936,1,1,10404,1023,2,0.47,0,1,1,6706,9064,1,2086,10574,1,2950,695,1698,1,1.3,1,3579,2799,780,0,1.65,1,3264.5,1.475,0.5,1747
120800810201.00,546964,166967,546533,169613,401.25,40.125,1,1,3614,535,3,0.47,0,1,1,2462,3290,1,760,3712,1,938,483,454,0,1.3,0,0,0,0,0,0,1,938,1.3,0,483
110781910102.00,545998,169801,544752,166868,331.56,33.156,1,1,4135,426,2,0.47,0,1,1,3029,3999,1,956,3998,1,2187,1946,239,0,1.3,0,0,0,0,0,0,1,2187,1.3,0,1946
120800610501.00,547594,166883,543070,162012,231.52,23.152,1,1,9867,949,1,0.47,0,1,1,6147,7898,1,2237,9097,1,3180,795,2108,1,1.3,0,0,0,0,0,0,1,3180,1.3,1,795
100811810401.00,546942,169541,543244,165161,233.23,23.323,1,1,8274,929,2,0.47,0,1,1,5631,7316,1,1880,8120,1,2245,276,1334,1,1.3,0,0,0,0,0,0,1,2245,1.3,1,276
100660510402.00,542587,159426,541191,159741,490.71,49.071,1,1,3046,408,2,0.47,0,1,1,1778,2406,1,584,2584,1,1364,1219,156,0,1.3,0,0,0,0,0,0,1,1364,1.3,0,1219
120681710101.00,547029,165383,546036,160017,613.24,61.324,1,1,9871,1015,1,0.47,0,1,1,5830,7485,1,1856,7485,1,3943,1696,1860,1,1.3,0,0,0,0,0,0,1,3943,1.3,1,1696
110810110101.00,545948,167531,545368,170915,495.26,49.526,1,1,5015,542,1,0.47,0,1,1,3552,4800,1,1181,5820,1,2138,1406,729,0,1.3,0,0,0,0,0,0,1,2138,1.3,0,1406
110810110401.00,545948,167531,545368,170915,578.49,57.849,1,1,5015,542,1,0.47,0,1,1,3552,4800,1,1181,5820,1,2138,1406,729,0,1.3,0,0,0,0,0,0,1,2138,1.3,0,1406
110691210101.00,544524,168251,543168,165005,237.77,23.777,1,1,4778,644,1,0.47,0,1,1,3427,4536,1,963,4659,1,2029,660,1360,0,1.3,1,1884,953,660,1,1.65,1,1956.5,1.475,0.5,806
100691110102.00,544622,167608,544822,166769,505.28,50.528,1,1,1134,150,1,0.47,0,1,1,800,1069,1,228,1134,1,476,331,152,0,1.3,0,0,0,0,0,0,1,476,1.3,0,331
110810110102.00,545368,170915,545948,167531,495.26,49.526,1,1,4817,532,1,0.47,0,1,1,3533,4800,1,1205,6290,1,2417,1767,600,0,1.3,0,0,0,0,0,0,1,2417,1.3,0,1767
90671610301.00,544090,165637,543393,169478,294.21,29.421,1,1,6141,729,2,0.47,0,1,1,4118,5537,1,1236,5795,1,2350,1102,1260,0,1.3,1,1740,935,564,1,1.65,1,2045,1.475,0.5,1018
90680110401.00,546441,163845,547332,166105,269.05,26.905,1,1,3154,369,1,0.47,0,1,1,2128,2991,1,621,2991,1,2118,1109,1009,0,1.3,1,2000,609,1005,1,1.45,1,2059,1.375,0.5,859
50760310301.00,542767,170757,543210,168258,492.49,49.249,1,1,4981,620,2,0.47,0,1,1,2527,3394,1,776,3491,1,2418,2091,327,0,1.3,1,1805,1625,180,0,1.65,1,2111.5,1.475,0,1858
70650310102.00,542372,168768,541647,167790,451.76,45.176,1,1,1621,283,1,0.47,0,1,1,1045,1451,1,272,1597,1,921,782,106,0,1.3,0,0,0,0,0,0,1,921,1.3,0,782
90680110101.00,546441,163845,547332,166105,328.27,32.827,1,1,3154,369,1,0.47,0,1,1,2128,2991,1,621,2991,1,2118,1109,1009,0,1.3,1,2000,609,1005,1,1.45,1,2059,1.375,0.5,859
90671610401.00,544090,165637,543393,169478,247.41,24.741,1,1,6141,729,2,0.47,0,1,1,4118,5537,1,1236,5795,1,2350,1102,1260,0,1.3,1,1740,935,564,1,1.65,1,2045,1.475,0.5,1018
80710710203.00,545601,166590,544450,167689,287.81,28.781,1,1,2171,336,2,0.47,0,1,1,1544,2070,1,479,2106,1,1841,836,1005,0,1.3,1,912,725,180,0,1.65,1,1376.5,1.475,0,780
60810910101.00,546375,168679,542258,161387,327.18,32.718,1,1,12024,1432,1,0.47,0,1,1,8310,10738,1,2900,11583,1,3366,1009,1634,1,1.3,1,3602,1700,1440,1,1.45,1,3484,1.375,1,1354
60801010201.00,547768,167584,544354,167494,531.77,53.177,1,1,5012,638,2,0.47,0,1,1,3205,4166,1,1057,4531,1,1656,1056,600,0,1.3,1,1628,218,1049,1,1.65,1,1642,1.475,0.5,637
90671610101.00,544090,165637,543393,169478,301.87,30.187,1,1,6141,729,2,0.47,0,1,1,4118,5537,1,1236,5795,1,2350,1102,1260,0,1.3,1,1740,935,564,1,1.65,1,2045,1.475,0.5,1018
50692210101.00,542925,170120,546666,165801,861.93,86.193,1,1,7566,910,1,0.47,0,1,1,5506,7296,1,1684,7718,1,3231,1329,1900,0,1.3,1,2205,1838,360,0,1.65,1,2718,1.475,0,1583
90680110301.00,546441,163845,547332,166105,331.77,33.177,1,1,3154,369,1,0.47,0,1,1,2128,2991,1,621,2991,1,2118,1109,1009,0,1.3,1,2000,609,1005,1,1.45,1,2059,1.375,0.5,859
90650910102.00,543195,169421,541487,167936,427.2,42.72,1,1,3803,478,3,0.47,0,1,1,2196,2977,1,821,3516,1,1644,1414,240,0,1.3,1,1739,343,848,1,1.45,1,1691.5,1.375,0.5,878
80710710103.00,545601,166590,544450,167689,280.61,28.061,1,1,2171,336,2,0.47,0,1,1,1544,2070,1,479,2106,1,1841,836,1005,0,1.3,1,912,725,180,0,1.65,1,1376.5,1.475,0,780
130813310101.00,547612,168144,548895,163330,385.4,38.54,1,1,6980,686,0,0.47,0,1,1,4930,6361,1,1708,7379,1,3234,1189,1576,1,1.3,1,2943,1540,1140,1,1.45,1,3088.5,1.375,1,1364
140781810102.00,545564,170812,544201,168074,428.89,42.889,1,1,5072,592,1,0.47,0,1,1,3489,4769,1,1004,4775,1,2323,2080,268,0,1.3,1,1982,695,1020,1,1.45,1,2152.5,1.375,0.5,1387
130813310201.00,547612,168144,548895,163330,393.67,39.367,1,1,6980,686,0,0.47,0,1,1,4930,6361,1,1708,7379,1,3234,1189,1576,1,1.3,1,2943,1540,1140,1,1.45,1,3088.5,1.375,1,1364
110662410102.00,544439,167585,542087,158536,408.94,40.894,1,1,12828,1460,4,0.47,0,1,1,9161,11927,1,2989,12330,1,2577,539,1620,1,1.3,1,3144,630,2113,1,1.65,1,2860.5,1.475,1,584
110782710503.00,544816,167952,541877,168379,282.53,28.253,1,1,4623,551,2,0.47,0,1,1,2687,3721,1,667,3872,1,1512,995,512,0,1.3,1,1517,1276,240,0,1.45,1,1514.5,1.375,0,1135
90652010401.00,542043,167853,541498,167854,315.29,31.529,1,1,719,159,2,0.47,0,1,1,541,719,1,132,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120662810201.00,541153,158608,546749,168322,325.39,32.539,1,1,15254,1522,2,0.47,0,1,1,10271,14018,1,3069,15186,1,3209,340,2454,1,1.3,1,2863,352,2100,1,1.45,1,3036,1.375,1,346
60661410101.00,542466,158239,542388,159248,411.38,41.138,1,1,1571,267,1,0.47,0,1,1,962,1385,1,272,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140673410301.00,544249,165320,543873,164386,792.27,79.227,1,1,1430,264,3,0.47,0,1,1,1084,1430,1,305,1430,1,900,821,96,0,1.3,0,0,0,0,0,0,1,900,1.3,0,821
60781110101.00,544624,167357,544156,168220,331.66,33.166,1,1,1018,188,4,0.47,0,1,1,742,1018,1,170,1018,1,586,522,75,0,1.3,0,0,0,0,0,0,1,586,1.3,0,522
60661410301.00,542466,158239,542388,159248,491.17,49.117,1,1,1571,267,1,0.47,0,1,1,962,1385,1,272,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70672410201.00,544441,165280,543802,164935,447.73,44.773,1,1,1178,215,1,0.47,0,1,1,874,1178,1,223,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60672110101.00,543747,164730,544383,162848,321.64,32.164,1,1,3811,378,2,0.47,0,1,1,1916,2601,1,589,2601,1,1633,1539,93,0,1.3,0,0,0,0,0,0,1,1633,1.3,0,1539
80810110202.00,545845,167071,545130,166719,412.31,41.231,1,1,924,101,1,0.47,0,1,1,684,859,1,245,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90681210401.00,545282,164324,545377,164407,286.76,28.676,1,1,158,40,2,0.47,0,1,1,108,158,1,24,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70780410101.00,543098,168504,542372,168768,161.53,16.153,1,1,1039,115,2,0.47,0,1,1,739,1024,1,191,1039,1,438,293,144,0,1.3,0,0,0,0,0,0,1,438,1.3,0,293
60661410102.00,542388,159248,542466,158239,411.38,41.138,1,1,1571,257,1,0.47,0,1,1,1074,1385,1,386,1385,1,832,713,93,0,1.3,0,0,0,0,0,0,1,832,1.3,0,713
60810410401.00,546508,168002,546451,168069,354.32,35.432,1,1,228,69,2,0.47,0,1,1,166,228,1,42,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60692710103.00,544957,169821,544415,169918,334.61,33.461,1,1,963,192,3,0.47,0,1,1,732,981,1,242,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60810410201.00,546508,168002,546451,168069,374.49,37.449,1,1,228,69,2,0.47,0,1,1,166,228,1,42,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60662210101.00,541438,158848,541388,158107,374.26,37.426,1,1,1238,206,1,0.47,0,1,1,969,1099,1,503,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70780410102.00,542372,168768,543098,168504,161.53,16.153,1,1,1042,113,2,0.47,0,1,1,763,1024,1,215,1042,1,427,271,120,0,1.3,0,0,0,0,0,0,1,427,1.3,0,271
90672010301.00,542629,166033,542273,165799,218.25,21.825,1,1,1108,202,2,0.47,0,1,1,474,622,1,301,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60780310201.00,543016,168496,541795,168249,402.02,40.202,1,1,1376,207,3,0.47,0,1,1,968,1376,1,210,1376,1,782,686,96,0,1.3,0,0,0,0,0,0,1,782,1.3,0,686
70670610103.00,542435,167284,541684,167255,193.22,19.322,1,1,1126,184,1,0.47,0,1,1,858,1126,1,295,1126,1,766,691,69,0,1.3,0,0,0,0,0,0,1,766,1.3,0,691
90681710201.00,545921,163946,545766,163568,328.27,32.827,1,1,581,80,2,0.47,0,1,1,478,639,1,166,639,1,380,239,139,0,1.3,0,0,0,0,0,0,1,380,1.3,0,239
90681710501.00,545921,163946,545766,163568,269.05,26.905,1,1,581,80,2,0.47,0,1,1,478,639,1,166,639,1,380,239,139,0,1.3,0,0,0,0,0,0,1,380,1.3,0,239
70690710201.00,544392,170498,544431,170073,278.97,27.897,1,1,491,101,2,0.47,0,1,1,392,490,1,240,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90781110201.00,543430,167138,543289,167542,410.79,41.079,1,1,943,144,2,0.47,0,1,1,684,943,1,171,943,1,760,509,251,0,1.3,0,0,0,0,0,0,1,760,1.3,0,509
80760610201.00,542485,170949,543663,171025,212.4,21.24,1,1,2112,232,2,0.47,0,1,1,1099,1486,1,372,1788,1,1122,905,217,0,1.3,0,0,0,0,0,0,1,1122,1.3,0,905
70672410301.00,544441,165280,543802,164935,348.84,34.884,1,1,1178,215,1,0.47,0,1,1,874,1178,1,223,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50800310202.00,547332,166105,547503,165864,739.42,73.942,1,1,328,87,2,0.47,0,1,1,254,328,1,70,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80712110203.00,544940,165643,544738,165822,292.74,29.274,1,1,362,82,1,0.47,0,1,1,249,362,1,75,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50713210201.00,545094,165299,544915,165086,348.54,34.854,1,1,261,61,1,0.47,0,1,1,198,262,1,59,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60661410103.00,542466,158239,541794,158743,411.38,41.138,1,1,1169,228,1,0.47,0,1,1,617,914,1,123,914,1,589,473,88,0,1.3,0,0,0,0,0,0,1,589,1.3,0,473
90681210101.00,545282,164324,545377,164407,322.24,32.224,1,1,158,40,2,0.47,0,1,1,108,158,1,24,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90652010301.00,542043,167853,541474,167877,361.36,36.136,1,1,830,170,2,0.47,0,1,1,597,796,1,264,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90672010101.00,542629,166033,542273,165799,223.94,22.394,1,1,1108,202,2,0.47,0,1,1,474,622,1,301,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90662410601.00,542322,158733,542587,159426,326.68,32.668,1,1,1027,168,5,0.47,0,1,1,714,1027,1,175,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90662410101.00,542322,158733,542587,159426,335.18,33.518,1,1,1027,168,5,0.47,0,1,1,714,1027,1,175,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90681210402.00,545377,164407,545712,164469,286.76,28.676,1,1,489,126,2,0.47,0,1,1,361,489,1,126,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60810410301.00,546508,168002,546451,168069,469.13,46.913,1,1,228,69,2,0.47,0,1,1,166,228,1,42,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70672410202.00,543802,164935,544441,165280,447.73,44.773,1,1,1188,225,1,0.47,0,1,1,853,1178,1,203,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70692110201.00,545821,169717,545560,169376,471.99,47.199,1,1,590,81,2,0.47,0,1,1,493,575,1,236,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60781610105.00,544597,167605,545149,167401,658.3,65.83,1,1,782,109,1,0.47,0,1,1,585,782,1,145,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60691410101.00,543385,170610,543786,170886,556.2,55.62,1,1,550,127,1,0.47,0,1,1,393,550,1,86,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130660910101.00,542564,164648,541579,164415,401.64,40.164,1,1,2416,381,4,0.47,0,1,1,1510,2044,1,515,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130810710102.00,546245,167890,546124,168228,363.62,36.362,1,1,952,125,2,0.47,0,1,1,468,661,1,117,661,1,378,290,116,0,1.3,0,0,0,0,0,0,1,378,1.3,0,290
140811910102.00,546440,169163,546898,169815,472.78,47.278,1,1,1384,245,1,0.47,0,1,1,704,1043,1,140,1043,1,755,440,315,0,1.3,0,0,0,0,0,0,1,755,1.3,0,440
130801710401.00,546733,165884,546189,166187,307.94,30.794,1,1,1346,235,2,0.47,0,1,1,506,719,1,137,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140811210102.00,546644,168297,545974,168514,270.42,27.042,1,1,930,206,1,0.47,0,1,1,684,874,1,222,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130760510202.00,543127,170047,543164,169510,961.82,96.182,1,1,827,154,1,0.47,0,1,1,606,827,1,187,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130660910401.00,542564,164648,541579,164415,320.98,32.098,1,1,2416,381,4,0.47,0,1,1,1510,2044,1,515,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130660910102.00,541579,164415,542564,164648,401.64,40.164,1,1,2432,409,4,0.47,0,1,1,1508,2044,1,491,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140811210101.00,545974,168514,546644,168297,270.42,27.042,1,1,930,192,1,0.47,0,1,1,592,874,1,127,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130801710203.00,546733,165884,546189,166187,432.09,43.209,1,1,1346,235,2,0.47,0,1,1,506,719,1,137,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140811910101.00,546691,169327,546440,169163,472.78,47.278,1,1,340,108,1,0.47,0,1,1,269,335,1,81,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130732410201.00,540732,166080,540320,165706,229.57,22.957,1,1,923,174,1,0.47,0,1,1,716,923,1,238,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110710910201.00,546168,166397,546442,166282,351.94,35.194,1,1,1136,332,2,0.47,0,1,1,610,833,1,249,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110710910101.00,546168,166397,546442,166282,273.24,27.324,1,1,1136,332,2,0.47,0,1,1,610,833,1,249,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100682910201.00,546161,163418,545765,163568,490.95,49.095,1,1,603,120,3,0.47,0,1,1,417,603,1,87,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110810610101.00,545954,167864,546008,168209,539.89,53.989,1,1,1053,166,1,0.47,0,1,1,326,486,1,60,486,1,246,30,175,0,1.3,0,0,0,0,0,0,1,246,1.3,0,30
110802110101.00,546744,166065,546098,165698,242.89,24.289,1,1,1521,227,2,0.47,0,1,1,756,1047,1,260,1047,1,734,633,96,0,1.3,0,0,0,0,0,0,1,734,1.3,0,633
110810610201.00,545954,167864,546008,168209,598.35,59.835,1,1,1053,166,1,0.47,0,1,1,326,486,1,60,486,1,246,30,175,0,1.3,0,0,0,0,0,0,1,246,1.3,0,30
120651210101.00,542163,168156,542372,168757,618.04,61.804,1,1,871,116,1,0.47,0,1,1,664,870,1,223,1088,1,489,371,131,0,1.3,0,0,0,0,0,0,1,489,1.3,0,371
110662510201.00,542464,158315,541895,158912,408.94,40.894,1,1,895,138,1,0.47,0,1,1,607,895,1,143,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100682910101.00,546161,163418,546686,164022,545.49,54.549,1,1,905,123,3,0.47,0,1,1,622,905,1,155,905,1,371,248,93,0,1.3,0,0,0,0,0,0,1,371,1.3,0,248
100682910401.00,546161,163418,545765,163568,453.4,45.34,1,1,603,120,3,0.47,0,1,1,417,603,1,87,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100682910301.00,546161,163418,545765,163568,479.36,47.936,1,1,603,120,3,0.47,0,1,1,417,603,1,87,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110710910301.00,546168,166397,546442,166282,302.82,30.282,1,1,1136,332,2,0.47,0,1,1,610,833,1,249,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100810510201.00,546359,167955,546979,167836,251.79,25.179,1,1,979,161,2,0.47,0,1,1,575,826,1,193,826,1,643,420,219,0,1.3,0,0,0,0,0,0,1,643,1.3,0,420
110782710602.00,546583,165925,545567,166473,305,30.5,1,1,1877,286,2,0.47,0,1,1,1100,1463,1,385,1463,1,1107,994,82,0,1.3,0,0,0,0,0,0,1,1107,1.3,0,994
110441610101.00,547998,171043,547330,170990,170.18,17.018,1,1,1117,233,1,0.47,0,1,1,843,1117,1,327,1183,1,676,584,120,0,1.3,0,0,0,0,0,0,1,676,1.3,0,584
100682910501.00,546161,163418,545765,163568,479.36,47.936,1,1,603,120,3,0.47,0,1,1,417,603,1,87,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100682910202.00,545765,163568,546161,163418,490.95,49.095,1,1,603,129,3,0.47,0,1,1,540,603,1,269,603,1,616,389,222,0,1.3,0,0,0,0,0,0,1,616,1.3,0,389
